product_id,model,name,price,msrp,quantity,weight,status,manufacturer_id,min_order,max_order,qty_blocks,make_an_offer,parent_product_id,category_ids,imageurl,matched_image_path,image_matched,description,seo.title,seo.description,seo.keywords,attributes.gemstoneName,attributes.cutType,attributes.color,attributes.shape,attributes.luster,attributes.hardness,attributes.treatment,attributes.origin,attributes.grade,attributes.size,attributes.caratWeight,additional_attributes.extra_field_6,additional_attributes.extra_field_13,additional_attributes.extra_field_39,additional_attributes.extra_field_22,additional_attributes.extra_field_15,additional_attributes.extra_field_38,additional_attributes.extra_field_66,attributes.clarity,additional_attributes.extra_field_18,additional_attributes.extra_field_25,additional_attributes.extra_field_29,additional_attributes.extra_field_27,additional_attributes.extra_field_32,additional_attributes.extra_field_16,additional_attributes.extra_field_19,additional_attributes.extra_field_41,additional_attributes.extra_field_21,additional_attributes.extra_field_51,additional_attributes.extra_field_17,additional_attributes.extra_field_26,additional_attributes.extra_field_24,additional_attributes.extra_field_30,additional_attributes.extra_field_37,additional_attributes.extra_field_24067,additional_attributes.extra_field_24069,additional_attributes.extra_field_24070,additional_attributes.extra_field_24071,additional_attributes.extra_field_24073,additional_attributes.extra_field_24074,additional_attributes.extra_field_24075,additional_attributes.extra_field_24076,additional_attributes.extra_field_24077,additional_attributes.extra_field_24084,additional_attributes.extra_field_24085,additional_attributes.extra_field_24086,additional_attributes.extra_field_24087,additional_attributes.extra_field_24088,additional_attributes.extra_field_24089,additional_attributes.extra_field_24090,additional_attributes.extra_field_24091,additional_attributes.extra_field_24092,additional_attributes.extra_field_24093,additional_attributes.extra_field_24094,additional_attributes.extra_field_24095,additional_attributes.extra_field_24097,additional_attributes.extra_field_24103,additional_attributes.extra_field_24106,additional_attributes.extra_field_24108,additional_attributes.extra_field_24110,additional_attributes.extra_field_24111,additional_attributes.extra_field_24112,additional_attributes.extra_field_24113,additional_attributes.extra_field_24114,additional_attributes.extra_field_24115,additional_attributes.extra_field_24116,additional_attributes.extra_field_24117,additional_attributes.extra_field_24118,additional_attributes.extra_field_24119,additional_attributes.extra_field_24120,additional_attributes.extra_field_24121,additional_attributes.extra_field_24122,additional_attributes.extra_field_24123,additional_attributes.extra_field_24124,additional_attributes.extra_field_24125,additional_attributes.extra_field_24126,additional_attributes.extra_field_24127,additional_attributes.extra_field_24128,additional_attributes.extra_field_24129,additional_attributes.extra_field_24130,additional_attributes.extra_field_24132,additional_attributes.extra_field_24133,additional_attributes.extra_field_24134,additional_attributes.extra_field_24135,additional_attributes.extra_field_24136,additional_attributes.extra_field_24137,additional_attributes.extra_field_24138,additional_attributes.extra_field_24139,additional_attributes.extra_field_24142,additional_attributes.extra_field_24143,additional_attributes.extra_field_24145,additional_attributes.extra_field_24146,additional_attributes.extra_field_24149,additional_attributes.extra_field_24150,additional_attributes.extra_field_24151,additional_attributes.extra_field_25313,additional_attributes.extra_field_25314,additional_attributes.extra_field_25315,additional_attributes.extra_field_25316,additional_attributes.extra_field_25317,additional_attributes.extra_field_28,additional_attributes.extra_field_45,additional_attributes.extra_field_23,additional_attributes.extra_field_55,additional_attributes.extra_field_60,additional_attributes.extra_field_31,additional_attributes.extra_field_56,additional_attributes.extra_field_20,seo.product_url,additional_attributes.extra_field_59,additional_attributes.extra_field_33,additional_attributes.extra_field_54,additional_attributes.extra_field_36,additional_attributes.extra_field_67,additional_attributes.extra_field_0,additional_attributes.extra_field_22821,additional_attributes.extra_field_79,additional_attributes.extra_field_96,additional_attributes.extra_field_93,additional_attributes.extra_field_89,additional_attributes.extra_field_90,additional_attributes.extra_field_78,additional_attributes.extra_field_99,additional_attributes.extra_field_77,additional_attributes.extra_field_74,additional_attributes.extra_field_73,additional_attributes.extra_field_72,additional_attributes.extra_field_98,additional_attributes.extra_field_82,additional_attributes.extra_field_85,additional_attributes.extra_field_100,additional_attributes.extra_field_101,additional_attributes.extra_field_81,additional_attributes.extra_field_83,additional_attributes.extra_field_86,additional_attributes.extra_field_87,additional_attributes.extra_field_91,additional_attributes.extra_field_95,additional_attributes.extra_field_102,additional_attributes.extra_field_103,additional_attributes.extra_field_75,additional_attributes.extra_field_80,additional_attributes.extra_field_84,additional_attributes.extra_field_70,additional_attributes.extra_field_40,category_id,category,subcategory,subcategory_2,category_path,category_ids_resolved,category_paths_all
35832,MS090513003,4 Carat Princess Cut Moissanite Synthetic Diamond,80.0,160.0,10,0.01,True,0,1,0.0,1,False,0,"[""299""]",moissanite/moissanitePCut.gif,product-images-migration/moissanite/100/moissanitePCut.gif,True,"Moissanite, in its natural form, is very rare. There is essentially no natural supply for this stone. As the natural material is very scarce, lab-grown moissanite is the only commercially viable version of the mineral. Moissanite is regarded as an excellent fine jewel; its ethical production makes it a popular alternative to diamonds.",4 Carat Princess Cut Moissanite Synthetic AAA Grade,Best deal on 4 Carat Princess Cut Moissanite Synthetic AAA Grade only from Alpha Imports,"Moissanite, 4 Carat, Created Moissanite, AAA Moissanite, Princess Cut Moissanite",Moissanite,,Black,Princess Cut,Good,9.25,Created,,AAA,,4 ct.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,Diamonds,Moissanite Synthetic,,Diamonds > Moissanite Synthetic,299,Diamonds > Moissanite Synthetic
35833,MS090513004,3 Carat Princess Cut Moissanite Synthetic Diamond,60.0,120.0,10,0.01,True,0,1,0.0,1,False,0,"[""299""]",moissanite/moissanitePCut.gif,product-images-migration/moissanite/100/moissanitePCut.gif,True,"Moissanite, in its natural form, is very rare. There is essentially no natural supply for this stone. As the natural material is very scarce, lab-grown moissanite is the only commercially viable version of the mineral. Moissanite is regarded as an excellent fine jewel; its ethical production makes it a popular alternative to diamonds.",3 Carat Princess Cut Moissanite Synthetic AAA Grade,Best deal on 3 Carat Princess Cut Moissanite Synthetic AAA Grade only from Alpha Imports,"Moissanite, 3 Carat, Created Moissanite, AAA Moissanite, Princess Cut Moissanite",Moissanite,,Black,Princess Cut,Good,9.25,Created,,AAA,,3 ct.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,Diamonds,Moissanite Synthetic,,Diamonds > Moissanite Synthetic,299,Diamonds > Moissanite Synthetic
35834,MS090513005,2 Carat Princess Cut Moissanite Synthetic Diamond,40.0,80.0,9,0.01,True,0,1,0.0,1,False,0,"[""299""]",moissanite/moissanitePCut.gif,product-images-migration/moissanite/100/moissanitePCut.gif,True,"Moissanite, in its natural form, is very rare. There is essentially no natural supply for this stone. As the natural material is very scarce, lab-grown moissanite is the only commercially viable version of the mineral. Moissanite is regarded as an excellent fine jewel; its ethical production makes it a popular alternative to diamonds.",2 Carat Princess Cut Moissanite Synthetic AAA Grade,Best deal on 2 Carat Princess Cut Moissanite Synthetic AAA Grade only from Alpha Imports,"Moissanite, 2 Carat, Created Moissanite, AAA Moissanite, Princess Cut Moissanite",Moissanite,,Black,Princess Cut,Good,9.25,Created,,AAA,,2 ct.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,Diamonds,Moissanite Synthetic,,Diamonds > Moissanite Synthetic,299,Diamonds > Moissanite Synthetic
35835,MS090513006,1 Carat Princess Cut Moissanite Synthetic Diamond,20.0,40.0,0,0.01,True,0,1,0.0,1,False,0,"[""299""]",moissanite/moissanitePCut.gif,product-images-migration/moissanite/100/moissanitePCut.gif,True,"Moissanite, in its natural form, is very rare. There is essentially no natural supply for this stone. As the natural material is very scarce, lab-grown moissanite is the only commercially viable version of the mineral. Moissanite is regarded as an excellent fine jewel; its ethical production makes it a popular alternative to diamonds.",1 Carat Princess Cut Moissanite Synthetic AAA Grade,Best deal on 1 Carat Princess Cut Moissanite Synthetic AAA Grade only from Alpha Imports,"Moissanite, 1 Carat, Created Moissanite, AAA Moissanite, Princess Cut Moissanite",Moissanite,,Black,Princess Cut,Good,9.25,Created,,AAA,,1 ct.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,Diamonds,Moissanite Synthetic,,Diamonds > Moissanite Synthetic,299,Diamonds > Moissanite Synthetic
35836,RFBN02082006005,550 Ct. Pink Ruby Beads Necklace,1100.0,2750.0,1,1.0,True,0,1,0.0,1,True,0,"[""156""]",jewelry/beads/Beads_6651.gif,product-images-migration/jewelry/beads/100/Beads_6651.gif,True,Originated from Madagascar 550 Carats Faceted Pink Ruby Beads Necklace In AA Quality.,550 Ct. Pink Ruby Beads Necklace,550 Ct. Pink Ruby Beads Necklace,"550 Ct. Pink Ruby Beads Necklace, Ruby Beads Necklace, pink ruby necklace",,,,,,,Natural,Madagascar,AA,,550 ct.,,,,,,,,,,,,,,Ruby Bead Necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,Jewelry,Bead Necklaces,Ruby Bead Necklaces,Jewelry > Bead Necklaces > Ruby Bead Necklaces,156,Jewelry > Bead Necklaces > Ruby Bead Necklaces
35837,RCN02082006019,254 Ct. Carved Ruby Beads Necklace,508.0,1270.0,1,1.0,True,0,1,0.0,1,True,0,"[""156""]",jewelry/beads/Beads_6844.gif,product-images-migration/jewelry/beads/100/Beads_6844.gif,True,Originated from Madagascar 254 Carats carved Ruby Beads Necklace In AA Quality.,254 Ct. Carved Ruby Beads Necklace,254 Ct. Carved Ruby Beads Necklace,"254 Ct. Carved Ruby Beads Necklace, Ruby Beads Necklace, ruby necklace",,,,,,,Natural,Madagascar,AA,,254 ct.,,,,,,,,,,,,,,Ruby Bead Necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,Jewelry,Bead Necklaces,Ruby Bead Necklaces,Jewelry > Bead Necklaces > Ruby Bead Necklaces,156,Jewelry > Bead Necklaces > Ruby Bead Necklaces
35838,RDN02082006041,308 Ct. Ruby Drop Beads Necklace,616.0,1540.0,1,1.0,True,0,1,0.0,1,True,0,"[""156""]",jewelry/beads/Beads_6839.gif,product-images-migration/jewelry/beads/100/Beads_6839.gif,True,Originated from Madagascar 308 Carats Ruby drop Beads Necklace In AA Quality.,308 Ct. Ruby Drop Beads Necklace,308 Ct. Ruby Drop Beads Necklace,"308 Ct. drop Ruby Beads Necklace, Ruby Beads Necklace, ruby drop necklace",,,,,,,Natural,Madagascar,AA,,308 ct.,,,,,,,,,,,,,,Ruby Bead Necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,Jewelry,Bead Necklaces,Ruby Bead Necklaces,Jewelry > Bead Necklaces > Ruby Bead Necklaces,156,Jewelry > Bead Necklaces > Ruby Bead Necklaces
35839,RBDN02082006039,517 Ct. Ruby Beads Necklace,1034.0,2585.0,1,1.0,True,0,1,0.0,1,True,0,"[""156""]",jewelry/beads/Beads_6656.gif,product-images-migration/jewelry/beads/100/Beads_6656.gif,True,Originated from Madagascar 308 Carats Ruby Beads Necklace In AA Quality.,517 Ct. Ruby Beads Necklace,517 Ct. Ruby Beads Necklace,"517 Ct. Ruby Beads Necklace, Ruby Beads Necklace, ruby necklace",,,,,,,Natural,Madagascar,AA,,517 ct.,,,,,,,,,,,,,,Ruby Bead Necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,Jewelry,Bead Necklaces,Ruby Bead Necklaces,Jewelry > Bead Necklaces > Ruby Bead Necklaces,156,Jewelry > Bead Necklaces > Ruby Bead Necklaces
35840,RDN02082006024,285 Carats Ruby Drop Beads Necklace,570.0,1425.0,1,1.0,True,0,1,0.0,1,True,0,"[""156""]",jewelry/beads/Beads_6839.gif,product-images-migration/jewelry/beads/100/Beads_6839.gif,True,Originated from Madagascar 285 Carats Ruby Drop Beads Necklace In AA Quality.,285 Carats Ruby Drop Beads Necklace,285 Carats Ruby Drop Beads Necklace,"Ruby Drop Beads Necklace, Drop Beads Necklace, Ruby Beads Necklace",,,,,,,Natural,Madagascar,AA,,285 ct.,,,,,,,,,,,,,,Ruby Bead Necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,Jewelry,Bead Necklaces,Ruby Bead Necklaces,Jewelry > Bead Necklaces > Ruby Bead Necklaces,156,Jewelry > Bead Necklaces > Ruby Bead Necklaces
35841,RBDN02082006048,405 Ct. Ruby Beads Necklace,810.0,2025.0,1,1.0,True,0,1,0.0,1,True,0,"[""156""]",jewelry/beads/Beads_6671.gif,product-images-migration/jewelry/beads/100/Beads_6671.gif,True,Originated from Madagascar 405 Carats Ruby Beads Necklace In AA Quality.,405 Ct. Ruby Beads Necklace,405 Ct. Ruby Beads Necklace,"405 Ct. Ruby Beads Necklace, Ruby Beads Necklace, ruby necklace",,,,,,,Natural,Madagascar,AA,,405 ct.,,,,,,,,,,,,,,Ruby Bead Necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,Jewelry,Bead Necklaces,Ruby Bead Necklaces,Jewelry > Bead Necklaces > Ruby Bead Necklaces,156,Jewelry > Bead Necklaces > Ruby Bead Necklaces
35842,RBDN061208011,502 Ct. Ruby Beads Necklace,1004.0,2510.0,1,1.0,True,0,1,0.0,1,True,0,"[""156""]",jewelry/beads/Beads_6803.gif,product-images-migration/jewelry/beads/100/Beads_6803.gif,True,Originated from Madagascar 502 Carats Ruby Beads Necklace In AA Quality.,502 Ct. Ruby Beads Necklace,502 Ct. Ruby Beads Necklace,"502 Ct. Ruby Beads Necklace, Ruby Beads Necklace, ruby necklace",,,,,,,Natural,Madagascar,AA,,502 ct.,,,,,,,,,,,,,,Ruby Bead Necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,Jewelry,Bead Necklaces,Ruby Bead Necklaces,Jewelry > Bead Necklaces > Ruby Bead Necklaces,156,Jewelry > Bead Necklaces > Ruby Bead Necklaces
35844,DE091213001,0.75 Ct Twt Pink Diamond Earrings in 14k white or Yellow Gold,675.0,1350.0,2,0.01,True,0,1,0.0,1,True,0,"[""130""]",jewelry/diamondearrings/PCutPinkDia_earrings.gif,product-images-migration/jewelry/diamondearrings/100/PCutPinkDia_earrings.gif,True,"The beautifully geometric princess cut adds a chic twist to the timeless diamond stud earring design. Sparkling SI clarity, diamonds are simply but beautifully placed in four-prong yellow or white gold settings. A classic look.",0.75 Carat Twt Pink Diamond Earrings in 14k white or Yellow Gold,0.75 Carat Pink Diamond Earrings in 14k Gold0.5 Carat Twt White Diamond Earrings in 14k white or Yellow Gold,"0.75, Carat, Pink, Diamond, Earrings, in, 14k, Gold, Yellow, White",,,Pink,Princess Cut,,,Enhanced,,,,0.75 ct.,,,,,2,,,SI,1.5 Gram,,,,,Diamond Earrings,,,,0.75 ct.,14K White or Yellow Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,Jewelry,Diamond Earrings,Diamond Stud Earrings,Jewelry > Diamond Earrings > Diamond Stud Earrings,130,Jewelry > Diamond Earrings > Diamond Stud Earrings
35845,PTL091613001,200 Ct Twt Pink Topaz Lot in size 0.50-5 ct,300.0,600.0,93,0.01,True,0,1,0.0,1,True,0,"[""198""]",stockimg/PinkTopazMixLot.gif,product-images-migration/stockimg/100/PinkTopazMixLot.gif,True,"Pink Topaz lots at below wholesale prices from Alpha Imports. These all time popular lots are widely used by jewelers, designers, eBay sellers and hobbyists. Available in various size configurations. Please check the table below for more details about this lot.",200 Ct Twt Pink Topaz Lot in size 0.50-5 ct,Best price on 200 Ct Twt Pink Topaz Lot in size 0.50-5 ct - Only from Alpha Imports NY,"200 Carats Pink Topaz lot, Pink Topaz Lot, 0.50-5 carats  Pink Topaz lot",Pink Topaz,Faceted,Pink,Mix,Very Nice,,Azotic,Brazil,AAA,0.50-5 ct.,200 ct.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,Semi Precious,Semi Precious Deals And Steals,,Semi Precious > Semi Precious Deals And Steals,198,Semi Precious > Semi Precious Deals And Steals
35846,WDL091913001,1 Ct Baguette White Diamond Lot size 0.01-0.10 Ct SI2 Clarity,525.0,700.0,9,0.01,True,0,1,0.0,1,True,0,"[""48"", ""194""]",diamonds/white/BagguetteWhiteDiaLot.gif,product-images-migration/diamonds/white/100/BagguetteWhiteDiaLot.gif,True,"Diamond lots at below wholesale prices from Alpha Imports. These all time popular lots are widely used by jewelers, designers, eBay sellers and hobbyists. Available in various size configurations. Please check the table below for more details about this lot.",1 Ct Baguette White Diamond Lot size 0.01-0.10 Ct SI2 Clarity,1 Ct Baguette White Diamond Lot size 0.01-0.10 Ct SI2 Clarity from Alpha Imports your diamond supplier,"1 Carats, White Round Diamond, SI2 clarity, white diamond lot, Baguette Diamond Lot",White Diamond,Good,,Baguette,Nice,,,Africa,,,1 ct.,,Diamond Lot,,,,0.01-0.10 ct.,,SI2,,,,,,,,,,1 ct.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,Diamonds,White Diamonds,,Diamonds > White Diamonds,48;194,Diamonds > White Diamonds | Diamonds > Diamond Deals and Steals
35876,Cert001,Certificate for Gems or Jewelry,50.0,100.0,29,0.01,True,0,1,0.0,1,False,0,"[""213""]",,product-images-migration/placeholder/no-image-available.jpg,False,Certification is done by an independent gems testing laboratory. Please note the cost of the certificate is non refundable.,Certificate for Gems or Jewelry,Certificate for Gems or Jewelry,"Certificate, gem certificate",,,,,,,,,,,,,,,,,,,,,,,,,Certificate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,Certificates,,,Certificates,213,Certificates
35877,WD100913001,0.25 Carat White Diamond (3.9 mm) I2 Clarity,145.0,290.0,38,0.01,True,0,1,0.0,1,True,0,"[""48""]",stockimg/wdround.jpg,product-images-migration/stockimg/100/wdround.jpg,True,Originated from the mines in Africa Very Good Cut HI color I2 clarity Round Diamond in size: 3.9 mm (0.25 ct.),0.25 Carat White Diamond (3.9 mm) I2 Clarity,0.25 Carat White Diamond (3.9 mm) I2 Clarity,"White, Diamond, 0.25, Carat, (3.9, mm), I2, Clarity",White Diamond,Very Good,HI,Round,,10,None,,,3.9 mm,0.25 ct.,,,,,,,,I2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,Diamonds,White Diamonds,,Diamonds > White Diamonds,48,Diamonds > White Diamonds
35878,RBDN101513001,580 Carats Ruby Beads Necklace,1160.0,2900.0,1,0.01,True,0,1,0.0,1,True,0,"[""156""]",jewelry/beads/2LineBeads_6702.gif,product-images-migration/jewelry/beads/100/2LineBeads_6702.gif,True,Originated from Madagaskar&nbsp;580 Carats Ruby Beads Necklace In AA Quality.,580 Carats Ruby Beads Necklace,580 Carats Ruby Beads Necklace,"580, Carats, Ruby, Beads, Necklace",,,,,,,Natural,Madagascar,AA,,580 ct.,,,,,,,,,,,,,,Ruby Bead Necklace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,Jewelry,Bead Necklaces,Ruby Bead Necklaces,Jewelry > Bead Necklaces > Ruby Bead Necklaces,156,Jewelry > Bead Necklaces > Ruby Bead Necklaces
35879,DGP070607094,0.09 ct. VS Diamond Pendant in 18K Gold,120.0,240.0,1,0.01,True,0,1,0.0,1,True,0,"[""132"", ""294""]",alphagemsjewelry/1272.jpg,product-images-migration/alphagemsjewelry/100/1272.jpg,True,Incredible gift with real VS diamonds and 18K Gold. 0.09 ct VS GH diamonds are suspended in glass and set in 18K Gold. The pendant size is: 17x10 mm,"Small Diamond Pendant, 0.09 ct. VS Diamond Pendant in 18K Gold",Best price 0.09 ct. VS Diamond Pendant in 18K Gold - Only From Alpha Imports Ny Inc,"Diamond Pendant, vs diamond pendant, real diamond pendant, 18k diamond pendant, 0.09 diamond pendant",Diamond,Brilliant,GH,,,,,,,,0.09 ct.,,,,,,,,VS/SI1,1 Grams,,,,,Pendant,,,,0.09 ct.,18K White Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17x10 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,Jewelry,Diamond Pendants,,Jewelry > Diamond Pendants,132;294,Jewelry > Diamond Pendants | Jewelry > Diamond Pendants > Diamond Fashion Pendants
35880,DGP050208068,0.09 ct. VS Diamond Pendant in 18K Gold,120.0,240.0,1,0.01,True,0,1,0.0,1,True,0,"[""132"", ""294""]",jewelry/diamondpendants/1459.jpg,product-images-migration/jewelry/diamondpendants/100/1459.jpg,True,Incredible gift with real VS diamonds and 18K Gold. 0.09 ct VS GH diamonds are suspended in glass and set in 18K Gold. The pendant size is: 20x11 mm,"Small Diamond Pendant, 0.09 ct. VS Diamond Pendant in 18K Gold",Best price 0.09 ct. VS Diamond Pendant in 18K Gold - Only From Alpha Imports Ny Inc,"Diamond Pendant, vs diamond pendant, real diamond pendant, 18k diamond pendant, 0.09 diamond pendant",Diamond,Brilliant,GH,,,,,,,,0.09 ct.,,,,,,,,VS/SI1,1 Grams,,,,,Pendant,,,,0.09 ct.,18K White Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20x11 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,Jewelry,Diamond Pendants,,Jewelry > Diamond Pendants,132;294,Jewelry > Diamond Pendants | Jewelry > Diamond Pendants > Diamond Fashion Pendants
35881,BLD101813001,1 Ct twt. English Blue Mix Diamond Lot size 0.01-0.05 Ct,150.0,250.0,41,0.01,True,0,1,0.0,1,True,0,"[""50"", ""194""]",diamonds/blue/LondonBlueDiaMixLot.gif,product-images-migration/diamonds/blue/100/LondonBlueDiaMixLot.gif,True,"Diamond lots at below wholesale prices from Alpha Imports. These all time popular lots are widely used by jewelers, designers, eBay sellers and hobbyists. Available in various size configurations. Please check the table below for more details about this lot.",1 Ct twt. English Blue Mix Diamond Lot size 0.01-0.05 Ct,Best deal on 1 Ct twt. English Blue Mix Diamond Lot size 0.01-0.05 Ct from AlphaImports.com,"blue diamond lot, blue diamond, diamond lot, 0.01-0.05 Ct lot",Blue Diamond,Very Good,English Blue,Mix,Fine,,Treated,,,,1 ct.,,,,,,,,I1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,Diamonds,Blue Diamonds,,Diamonds > Blue Diamonds,50;194,Diamonds > Blue Diamonds | Diamonds > Diamond Deals and Steals
35882,PEA102413001,10 mm Round Full Drilled White Pearl 10 pc Lot,150.0,300.0,20,0.01,True,0,1,0.0,1,False,0,"[""246""]",pearl/WhitePearl10pcLot.gif,product-images-migration/pearl/100/WhitePearl10pcLot.gif,True,Up for sale 10 mm Round White Pearl 10 piece Lot in AA grade. These pearls are full drilled.,10 mm Round Full Drilled White Pearl 10 pc Lot,Find here 10 mm Round Full Drilled White Pearl 10 pc Lot- only from Alpha Imports NY,"White Pearl, Round White Pearl, 7 mm Pearl, Full Drilled Pearl, Lot",Pearl,,White,Round,Good,,,,AA,10 mm,,,,,,10 piece,,Full Drilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,Semi Precious,Pearls,,Semi Precious > Pearls,246,Semi Precious > Pearls
35883,PEA102413002,9 mm Round Full Drilled White Pearl 10 pc Lot,124.0,248.0,20,0.01,True,0,1,0.0,1,False,0,"[""246""]",pearl/WhitePearl10pcLot.gif,product-images-migration/pearl/100/WhitePearl10pcLot.gif,True,Up for sale 9 mm Round White Pearl 10 piece Lot in AA grade. These pearls are full drilled.,9 mm Round Full Drilled White Pearl 10 pc Lot,Find here 9 mm Round Full Drilled White Pearl 10 pc Lot- only from Alpha Imports NY,"White Pearl, Round White Pearl, 9 mm Pearl, Full Drilled Pearl, Lot",Pearl,,White,Round,Good,,,,AA,9 mm,,,,,,10 piece,,Full Drilled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,Semi Precious,Pearls,,Semi Precious > Pearls,246,Semi Precious > Pearls
