products_id,products_model,products_price,products_quantity,products_weight,products_status,products_name,products_description,products_seo_url,products_head_title_tag,products_head_desc_tag,products_head_keywords_tag,categories_name,products_image,products_image_sm_1,products_image_sm_2,products_image_sm_3,products_image_sm_4,products_image_sm_5,products_image_sm_6,color,gemstone_name,grade,cut,shape,clarity_grade,luster,hardness,treatment,origin,size,approx_weight,clarity,metal_material,metal_weight,ring_size,carat_range,size_range,gold_color,watch_brand,watch_model,watch_gender,Unnamed: 42
36814,BDL062315002,20.0000,96,0.01,1,1.25 mm Round Black Diamond 10 Piece Lot AAA Grade,"Black Diamond lots at below wholesale prices from Alpha Imports. Save big on Black Diamonds. Best deal on Black Diamonds lots in straight sizes. These all time popular black diamond lots are widely used by jewelers, designers, eBay sellers and hobbyists.",,1.25 mm Round Black Diamond 10 Piece Lot AAA Grade,"Best deal on 1.25 mm Round Black Diamond 10 Piece Lot AAA Grade-from Alpha Imports, New york","1.25 mm Black diamond, Round black Diamond, aaa black diamond, wholesale diamonds",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396665141-84822d16657bee24f74f23f7fbbcbd3792fe8a20b979770ca7797508dc38f18a.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396665141-84822d16657bee24f74f23f7fbbcbd3792fe8a20b979770ca7797508dc38f18a.gif,,,,,,Black,Black Diamond,AAA,Good,Round,,Good,10,Irradiated,,1.25 mm,,Opaque,,,,,,,,,,
36815,BDL062315003,30.0000,71,0.01,1,1 mm Round Black Diamond 25 Piece Lot AAA Grade,"Black Diamond lots at below wholesale prices from Alpha Imports. Save big on Black Diamonds. Best deal on Black Diamonds lots in straight sizes. These all time popular black diamond lots are widely used by jewelers, designers, eBay sellers and hobbyists.",,1 mm Round Black Diamond 25 Piece Lot AAA Grade,"Best deal on 1 mm Round Black Diamond 25 Piece Lot AAA Grade-from Alpha Imports, New york","1 mm Black diamond, Round black Diamond, aaa black diamond, wholesale diamonds",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396666908-b0cb8231798599bb7735c840b35740782b29c97320d31f5dd54de3d62b9099a1.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396666908-b0cb8231798599bb7735c840b35740782b29c97320d31f5dd54de3d62b9099a1.gif,,,,,,Black,Black Diamond,AAA,Good,Round,,Good,10,Irradiated,,1 mm,,Opaque,,,,,,,,,,
36816,BDL062315004,15.0000,106,0.01,1,1 mm Round Black Diamond 10 Piece Lot AAA Grade,"Black Diamond lots at below wholesale prices from Alpha Imports. Save big on Black Diamonds. Best deal on Black Diamonds lots in straight sizes. These all time popular black diamond lots are widely used by jewelers, designers, eBay sellers and hobbyists.",,1 mm Round Black Diamond 10 Piece Lot AAA Grade,"Best deal on 1 mm Round Black Diamond 10 Piece Lot AAA Grade-from Alpha Imports, New york","1 mm Black diamond, Round black Diamond, aaa black diamond, wholesale diamonds",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396665141-84822d16657bee24f74f23f7fbbcbd3792fe8a20b979770ca7797508dc38f18a.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396665141-84822d16657bee24f74f23f7fbbcbd3792fe8a20b979770ca7797508dc38f18a.gif,,,,,,Black,Black Diamond,AAA,Good,Round,,Good,10,Irradiated,,1 mm,,Opaque,,,,,,,,,,
36910,BD072915005,2.2500,475,0.01,1,1.25 mm Black Round Diamond AAA,Originated from the mines in Africa Nice luster&nbsp;1.25 mm&nbsp;Black Round AAA Diamond.,,1.25 mm Black Round Diamond AAA,1.25 mm Black Round Diamond AAA,"1.25 mm Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Fair,10,Irradiated,,1.25 mm,,Opaque,,,,,,,,,,
36911,BD072915006,1.7500,336,0.01,1,1 mm Black Round Diamond AAA,Originated from the mines in Africa Nice luster&nbsp;1 mm&nbsp;Black Round AAA Diamond.,,1 mm Black Round Diamond AAA,1 mm Black Round Diamond AAA,"1 mm Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Fair,10,Irradiated,,1 mm,,Opaque,,,,,,,,,,
36912,BD072915007,1.0000,464,0.01,1,3/4 mm Black Round Diamond AAA,Originated from the mines in Africa Nice luster&nbsp;3/4 mm&nbsp;Black Round AAA Diamond.,,3/4 mm Black Round Diamond AAA,3/4 mm Black Round Diamond AAA,"3/4 mm Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Fair,10,Irradiated,,0.75 mm (3/4 mm),,Opaque,,,,,,,,,,
36913,BD072915008,1.0000,494,0.01,1,1/2 mm Black Round Diamond AAA,Originated from the mines in Africa Nice luster&nbsp;1/2 mm&nbsp;Black Round AAA Diamond.,,1/2 mm Black Round Diamond AAA,1/2 mm Black Round Diamond AAA,"1/2 mm Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Fair,10,Irradiated,,0.5 mm (1/2 mm),,Opaque,,,,,,,,,,
36914,BDL072915009,8.0000,129,0.01,1,3/4 mm Round Black Diamond 10 Piece Lot AAA Grade,"Black Diamond lots at below wholesale prices from Alpha Imports. Save big on Black Diamonds. Best deal on Black Diamonds lots in straight sizes. These all time popular black diamond lots are widely used by jewelers, designers, eBay sellers and hobbyists.",,3/4 mm Round Black Diamond 10 Piece Lot AAA Grade,"Best deal on 3/4 mm Round Black Diamond 10 Piece Lot AAA Grade-from Alpha Imports, New york","3/4 mm Black diamond, Round black Diamond, aaa black diamond, wholesale diamonds",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396665141-84822d16657bee24f74f23f7fbbcbd3792fe8a20b979770ca7797508dc38f18a.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396665141-84822d16657bee24f74f23f7fbbcbd3792fe8a20b979770ca7797508dc38f18a.gif,,,,,,Black,Black Diamond,AAA,Good,Round,,Good,10,Irradiated,,0.75 mm (3/4 mm),,Opaque,,,,,,,,,,
36915,BDL072915010,8.0000,128,0.01,1,1/2 mm Round Black Diamond 10 Piece Lot AAA Grade,"Black Diamond lots at below wholesale prices from Alpha Imports. Save big on Black Diamonds. Best deal on Black Diamonds lots in straight sizes. These all time popular black diamond lots are widely used by jewelers, designers, eBay sellers and hobbyists.",,1/2 mm Round Black Diamond 10 Piece Lot AAA Grade,"Best deal on 1/2 mm Round Black Diamond 10 Piece Lot AAA Grade-from Alpha Imports, New york","1/2 mm Black diamond, Round black Diamond, aaa black diamond, wholesale diamonds",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396665141-84822d16657bee24f74f23f7fbbcbd3792fe8a20b979770ca7797508dc38f18a.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396665141-84822d16657bee24f74f23f7fbbcbd3792fe8a20b979770ca7797508dc38f18a.gif,,,,,,Black,Black Diamond,AAA,Good,Round,,Good,10,Irradiated,,0.5 mm (1/2 mm),,Opaque,,,,,,,,,,
36927,BLD080315001,120.0000,24,0.01,1,1 Carat Twt P/Cut Black Diamond Lot size 1 - 2.5 mm,"Diamond lots at below wholesale prices from Alpha Imports. These all time popular lots are widely used by jewelers, designers, eBay sellers and hobbyists. Available in various size configurations. Please check the table below for more details about this lot.",,1 Carat twt P/Cut Black Diamond Lot size 1 - 2.5 mm,1 Carat twt P/Cut Black Diamond Lot size 1 - 2.5 mm,"Black Diamonds, Lot, 1 carat, 1 - 2.5 mm, Diamond Lot",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396709300-a0ddd3843642f5f271f89d8063a8bf2f48163990ccfcef70e2c9e286227411be.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396709300-a0ddd3843642f5f271f89d8063a8bf2f48163990ccfcef70e2c9e286227411be.gif,,,,,,Black,Black Diamond,AAA,Very Good,Princess Cut,,Very Nice,10,Treated,Africa,,1 ct.,Opaque,,,,,1-2.5 mm,,,,,
36986,BD090215001,100.0000,91,0.01,1,0.50 Carats Black Round Diamond AAA,Originated from the mines in Africa Nice luster 0.50 Carats Black Round AAA Diamond.,,0.50 Carats Black Round Diamond AAA,0.50 Carats Black Round Diamond AAA,"0.50 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Fair,10,Irradiated,Africa,,0.50 ct.,Opaque,,,,,,,,,,
36987,BD091015001,368.0000,4,0.01,1,1.84 Carat Certified Black Diamond AAA Grade,Nice luster 1.84 Carat AAA Grade Round Black Diamond. Comes with a copy of certificate.,,1.84 Carat Certified Black Diamond AAA Grade,1.84 Carat Certified Black Diamond AAA Grade,"1.84 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Fair,,Irradiated,,,1.84 ct.,Opaque,,,,,,,,,,
36988,BD091015002,512.0000,10,0.01,1,2.56 Carat Certified Black Diamond AAA Grade,Nice luster 2.56 Carat AAA Grade Round Black Diamond. Comes with a copy of certificate.,,2.56 Carat Certified Black Diamond AAA Grade,2.56 Carat Certified Black Diamond AAA Grade,"2.56 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Fair,,Irradiated,,,2.56 ct.,Opaque,,,,,,,,,,
37016,BD100815001,1220.0000,10,0.01,1,6.10 Carat Round Black Diamond AAA Grade,Nice luster 6.10 Carat AAA Grade Round Black Diamond.,,6.10 Carat Certified Black Diamond AAA Grade,6.10 Carat Certified Black Diamond AAA Grade,"6.10 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396516012-33de54cd471769639aec56ae850c7ef1808d9d57ad6b8a618142908e8a2b27dc.jpg,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,12 mm,6.10 ct.,Opaque,,,,,,,,,,
37017,BD100815002,540.0000,19,0.01,1,2.70 Carat Oval Black Diamond AAA Grade,Nice luster 2.70 Carat AAA Grade Oval Black Diamond.,,2.70 Carat Oval Black Diamond AAA Grade,2.70 Carat Oval Black Diamond AAA Grade,"2.70 Black diamond, Oval black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396711142-3740014a9571c71eeb4cbf0e1e49da78c5846cff6e5390e7373d27c691608564.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396711142-3740014a9571c71eeb4cbf0e1e49da78c5846cff6e5390e7373d27c691608564.gif,,,,,,Black,Black Diamond,AAA,Good,Oval,,Good,,Irradiated,,9x7 mm,2.70 ct.,Opaque,,,,,,,,,,
37095,BDN022416001,1120.0000,10,0.01,1,5.60 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 5.60 Carat AAA Grade Round Black Diamond.,,5.60 Carat Certified Black Diamond AAA Grade,5.60 Carat Certified Black Diamond AAA Grade,"5.60 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,5.60 ct.,Opaque,,,,,,,,,,
37097,BDN022416002,890.0000,10,0.01,1,4.45 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 4.45 Carat AAA Grade Round Black Diamond.,,4.45 Carat Certified Black Diamond AAA Grade,4.45 Carat Certified Black Diamond AAA Grade,"4.45 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,4.45 ct.,Opaque,,,,,,,,,,
37098,BDN022416003,930.0000,10,0.01,1,4.65 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 4.65 Carat AAA Grade Round Black Diamond.,,4.65 Carat Certified Black Diamond AAA Grade,4.65 Carat Certified Black Diamond AAA Grade,"4.65 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,4.65 ct.,Opaque,,,,,,,,,,
37099,BDN022416004,840.0000,10,0.01,1,4.20 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 4.20 Carat AAA Grade Round Black Diamond.,,4.20 Carat Certified Black Diamond AAA Grade,4.20 Carat Certified Black Diamond AAA Grade,"4.20 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,4.20 ct.,Opaque,,,,,,,,,,
37100,BDN022416005,880.0000,10,0.01,1,4.40 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 4.40 Carat AAA Grade Round Black Diamond.,,4.40 Carat Certified Black Diamond AAA Grade,4.40 Carat Certified Black Diamond AAA Grade,"4.40 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,4.40 ct.,Opaque,,,,,,,,,,
37101,BDN022416006,830.0000,10,0.01,1,4.15 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 4.15 Carat AAA Grade Round Black Diamond.,,4.15 Carat Certified Black Diamond AAA Grade,4.15 Carat Certified Black Diamond AAA Grade,"4.15 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,4.15 ct.,Opaque,,,,,,,,,,
37102,BDN022416007,1010.0000,10,0.01,1,5.05 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 5.05 Carat AAA Grade Round Black Diamond.,,5.05 Carat Certified Black Diamond AAA Grade,5.05 Carat Certified Black Diamond AAA Grade,"5.05 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,5.05 ct.,Opaque,,,,,,,,,,
37103,BDN022416008,630.0000,19,0.01,1,3.15 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 3.15 Carat AAA Grade Round Black Diamond.,,3.15 Carat Certified Black Diamond AAA Grade,3.15 Carat Certified Black Diamond AAA Grade,"3.15 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,3.15 ct.,Opaque,,,,,,,,,,
37104,BDN022416009,560.0000,20,0.01,1,2.80 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 2.80 Carat AAA Grade Round Black Diamond.,,2.80 Carat Certified Black Diamond AAA Grade,2.80 Carat Certified Black Diamond AAA Grade,"2.80 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,2.80 ct.,Opaque,,,,,,,,,,
37105,BDN022416010,520.0000,10,0.01,1,2.60 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 2.60 Carat AAA Grade Round Black Diamond.,,2.60 Carat Certified Black Diamond AAA Grade,2.60 Carat Certified Black Diamond AAA Grade,"2.60 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,2.60 ct.,Opaque,,,,,,,,,,
37106,BDN022416011,580.0000,20,0.01,1,2.90 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 2.90 Carat AAA Grade Round Black Diamond.,,2.90 Carat Certified Black Diamond AAA Grade,2.60 Carat Certified Black Diamond AAA Grade,"2.90 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,2.90 ct.,Opaque,,,,,,,,,,
37107,BDN022416012,1170.0000,2,0.01,1,5.85 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 5.85 Carat AAA Grade Round Black Diamond.,,5.85 Carat Certified Black Diamond AAA Grade,5.85 Carat Certified Black Diamond AAA Grade,"5.85 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,5.85 ct.,Opaque,,,,,,,,,,
37108,BDN022416013,1130.0000,10,0.01,1,5.65 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 5.65 Carat AAA Grade Round Black Diamond.,,5.65 Carat Certified Black Diamond AAA Grade,5.65 Carat Certified Black Diamond AAA Grade,"5.65 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,5.65 ct.,Opaque,,,,,,,,,,
37109,BDN022416014,940.0000,10,0.01,1,4.70 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 4.70 Carat AAA Grade Round Black Diamond.,,4.70 Carat Certified Black Diamond AAA Grade,4.70 Carat Certified Black Diamond AAA Grade,"4.70 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,4.70 ct.,Opaque,,,,,,,,,,
37110,BDN022416015,1340.0000,10,0.01,1,6.70 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 6.70 Carat AAA Grade Round Black Diamond.,,6.70 Carat Certified Black Diamond AAA Grade,6.70 Carat Certified Black Diamond AAA Grade,"6.70 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,6.70 ct.,Opaque,,,,,,,,,,
37111,BDN022416016,920.0000,10,0.01,1,4.60 Carat Round Black Diamond AAA Grade,Get the best value for your money. Buy Black Diamonds at below whole sale prices. Nice luster 4.60 Carat AAA Grade Round Black Diamond.,,4.60 Carat Certified Black Diamond AAA Grade,4.60 Carat Certified Black Diamond AAA Grade,"4.60 Black diamond, Round black Diamond, aaa black diamond",Black Diamonds,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,https://pub-f1751cc6619d4c769aceeaffe6043848.r2.dev/products/1786396712987-f5711b4f43f1ff1c81ab127e1bfdbb1b79fdaa105fa59c61553e074905d6b468.gif,,,,,,Black,Black Diamond,AAA,Brilliant,Round,,Good,,Irradiated,,,4.60 ct.,Opaque,,,,,,,,,,
